j1,j2,j3,j4,j5,j6,j7,j8,j9,j10,j11,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.05874,-0.495512191,0.974304626,-0.497272313,0.05874,-0.05874,-0.495512191,0.974304626,-0.497272313,0.05874,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.06408,-0.496132191,0.983544626,-0.502812313,0.06408,-0.06408,-0.496132191,0.983544626,-0.502812313,0.06408,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.06942,-0.496752191,0.992784626,-0.508352313,0.06942,-0.06942,-0.496752191,0.992784626,-0.508352313,0.06942,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.07476,-0.497372191,1.002024626,-0.513892313,0.07476,-0.07476,-0.497372191,1.002024626,-0.513892313,0.07476,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.0801,-0.497992191,1.011264626,-0.519432313,0.0801,-0.0801,-0.497992191,1.011264626,-0.519432313,0.0801,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.08544,-0.498612191,1.020504626,-0.524972313,0.08544,-0.08544,-0.498612191,1.020504626,-0.524972313,0.08544,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.08544,-0.498612191,1.020504626,-0.530512313,0.08544,-0.08544,-0.498612191,1.020504626,-0.530512313,0.08544,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00657,-0.488902191,0.881494626,-0.441872313,0.00657,-0.00657,-0.488902191,0.881494626,-0.441872313,0.00657,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01314,-0.489112191,0.890324626,-0.447412313,0.01314,-0.01314,-0.489112191,0.890324626,-0.447412313,0.01314,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.01971,-0.489322191,0.899154626,-0.452952313,0.01971,-0.01971,-0.489322191,0.899154626,-0.452952313,0.01971,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.02628,-0.489532191,0.907984626,-0.458492313,0.02628,-0.02628,-0.489532191,0.907984626,-0.458492313,0.02628,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.03285,-0.489742191,0.916814626,-0.464032313,0.03285,-0.03285,-0.489742191,0.916814626,-0.464032313,0.03285,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.03942,-0.489952191,0.925644626,-0.469572313,0.03942,-0.03942,-0.489952191,0.925644626,-0.469572313,0.03942,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.04599,-0.490162191,0.934474626,-0.475112313,0.04599,-0.04599,-0.490162191,0.934474626,-0.475112313,0.04599,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.05256,-0.490372191,0.943304626,-0.480652313,0.05256,-0.05256,-0.490372191,0.943304626,-0.480652313,0.05256,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.05913,-0.490582191,0.952134626,-0.486192313,0.05913,-0.05913,-0.490582191,0.952134626,-0.486192313,0.05913,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0657,-0.490792191,0.960964626,-0.491732313,0.0657,-0.0657,-0.490792191,0.960964626,-0.491732313,0.0657,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.07227,-0.491002191,0.969794626,-0.497272313,0.07227,-0.07227,-0.491002191,0.969794626,-0.497272313,0.07227,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.07884,-0.491212191,0.978624626,-0.502812313,0.07884,-0.07884,-0.491212191,0.978624626,-0.502812313,0.07884,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.08541,-0.491422191,0.987454626,-0.508352313,0.08541,-0.08541,-0.491422191,0.987454626,-0.508352313,0.08541,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.09198,-0.491632191,0.996284626,-0.513892313,0.09198,-0.09198,-0.491632191,0.996284626,-0.513892313,0.09198,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.09855,-0.491842191,1.005114626,-0.519432313,0.09855,-0.09855,-0.491842191,1.005114626,-0.519432313,0.09855,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.10512,-0.492052191,1.013944626,-0.524972313,0.10512,-0.10512,-0.492052191,1.013944626,-0.524972313,0.10512,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.11169,-0.492052191,1.013944626,-0.530512313,0.11169,-0.11169,-0.492052191,1.013944626,-0.530512313,0.11169,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00801,-0.488182191,0.880774626,-0.441772313,0.00801,-0.00801,-0.488182191,0.880774626,-0.441772313,0.00801,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01602,-0.487672191,0.888884626,-0.447212313,0.01602,-0.01602,-0.487672191,0.888884626,-0.447212313,0.01602,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02403,-0.487162191,0.896994626,-0.452652313,0.02403,-0.02403,-0.487162191,0.896994626,-0.452652313,0.02403,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.03204,-0.486652191,0.905104626,-0.458092313,0.03204,-0.03204,-0.486652191,0.905104626,-0.458092313,0.03204,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.04005,-0.486142191,0.913214626,-0.463532313,0.04005,-0.04005,-0.486142191,0.913214626,-0.463532313,0.04005,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.04806,-0.485632191,0.921324626,-0.468972313,0.04806,-0.04806,-0.485632191,0.921324626,-0.468972313,0.04806,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.05607,-0.485122191,0.929434626,-0.474412313,0.05607,-0.05607,-0.485122191,0.929434626,-0.474412313,0.05607,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.06408,-0.484612191,0.937544626,-0.479852313,0.06408,-0.06408,-0.484612191,0.937544626,-0.479852313,0.06408,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.07209,-0.484102191,0.945654626,-0.485292313,0.07209,-0.07209,-0.484102191,0.945654626,-0.485292313,0.07209,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0801,-0.483592191,0.953764626,-0.490732313,0.0801,-0.0801,-0.483592191,0.953764626,-0.490732313,0.0801,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.08811,-0.483082191,0.961874626,-0.496172313,0.08811,-0.08811,-0.483082191,0.961874626,-0.496172313,0.08811,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.09612,-0.482572191,0.969984626,-0.501612313,0.09612,-0.09612,-0.482572191,0.969984626,-0.501612313,0.09612,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.10413,-0.482062191,0.978094626,-0.507052313,0.10413,-0.10413,-0.482062191,0.978094626,-0.507052313,0.10413,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.11214,-0.481552191,0.986204626,-0.512492313,0.11214,-0.11214,-0.481552191,0.986204626,-0.512492313,0.11214,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.12015,-0.481042191,0.994314626,-0.517932313,0.12015,-0.12015,-0.481042191,0.994314626,-0.517932313,0.12015,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.12816,-0.480532191,1.002424626,-0.523372313,0.12816,-0.12816,-0.480532191,1.002424626,-0.523372313,0.12816,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.12816,-0.480022191,1.010534626,-0.528812313,0.12816,-0.12816,-0.480022191,1.010534626,-0.528812313,0.12816,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00924,-0.487462191,0.879954626,-0.441872313,0.00924,-0.00924,-0.487462191,0.879954626,-0.441872313,0.00924,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01848,-0.486232191,0.887244626,-0.447412313,0.01848,-0.01848,-0.486232191,0.887244626,-0.447412313,0.01848,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02772,-0.485002191,0.894534626,-0.452952313,0.02772,-0.02772,-0.485002191,0.894534626,-0.452952313,0.02772,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.03696,-0.483772191,0.901824626,-0.458492313,0.03696,-0.03696,-0.483772191,0.901824626,-0.458492313,0.03696,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.0462,-0.482542191,0.909114626,-0.464032313,0.0462,-0.0462,-0.482542191,0.909114626,-0.464032313,0.0462,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.05544,-0.481312191,0.916404626,-0.469572313,0.05544,-0.05544,-0.481312191,0.916404626,-0.469572313,0.05544,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.06468,-0.480082191,0.923694626,-0.475112313,0.06468,-0.06468,-0.480082191,0.923694626,-0.475112313,0.06468,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.07392,-0.478852191,0.930984626,-0.480652313,0.07392,-0.07392,-0.478852191,0.930984626,-0.480652313,0.07392,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.08316,-0.477622191,0.938274626,-0.486192313,0.08316,-0.08316,-0.477622191,0.938274626,-0.486192313,0.08316,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0924,-0.476392191,0.945564626,-0.491732313,0.0924,-0.0924,-0.476392191,0.945564626,-0.491732313,0.0924,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.10164,-0.475162191,0.952854626,-0.497272313,0.10164,-0.10164,-0.475162191,0.952854626,-0.497272313,0.10164,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.11088,-0.473932191,0.960144626,-0.502812313,0.11088,-0.11088,-0.473932191,0.960144626,-0.502812313,0.11088,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.12012,-0.472702191,0.967434626,-0.508352313,0.12012,-0.12012,-0.472702191,0.967434626,-0.508352313,0.12012,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.12936,-0.471472191,0.974724626,-0.513892313,0.12936,-0.12936,-0.471472191,0.974724626,-0.513892313,0.12936,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.1386,-0.470242191,0.982014626,-0.519432313,0.1386,-0.1386,-0.470242191,0.982014626,-0.519432313,0.1386,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.14784,-0.469012191,0.989304626,-0.524972313,0.14784,-0.14784,-0.469012191,0.989304626,-0.524972313,0.14784,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.14784,-0.467782191,0.989304626,-0.530512313,0.14784,-0.14784,-0.467782191,0.989304626,-0.530512313,0.14784,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.01027,-0.486232191,0.878924626,-0.442082313,0.01057,-0.01068,-0.487362191,0.881184626,-0.443112313,0.01068,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.02054,-0.483772191,0.885184626,-0.447832313,0.02114,-0.02136,-0.486032191,0.889704626,-0.449892313,0.02136,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.03081,-0.481312191,0.891444626,-0.453582313,0.03171,-0.03204,-0.484702191,0.898224626,-0.456672313,0.03204,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.04108,-0.478852191,0.897704626,-0.459332313,0.04228,-0.04272,-0.483372191,0.906744626,-0.463452313,0.04272,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.05135,-0.476392191,0.903964626,-0.465082313,0.05285,-0.0534,-0.482042191,0.915264626,-0.470232313,0.0534,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.06162,-0.473932191,0.910224626,-0.470832313,0.06342,-0.06408,-0.480712191,0.923784626,-0.477012313,0.06408,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.07189,-0.471472191,0.916484626,-0.476582313,0.07399,-0.07476,-0.479382191,0.932304626,-0.483792313,0.07476,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.08216,-0.469012191,0.922744626,-0.482332313,0.08456,-0.08544,-0.478052191,0.940824626,-0.490572313,0.08544,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.09243,-0.466552191,0.929004626,-0.488082313,0.09513,-0.09612,-0.476722191,0.949344626,-0.497352313,0.09612,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.1027,-0.464092191,0.935264626,-0.493832313,0.1057,-0.1068,-0.475392191,0.957864626,-0.504132313,0.1068,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.11297,-0.461632191,0.941524626,-0.499582313,0.11627,-0.11748,-0.474062191,0.966384626,-0.510912313,0.11748,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.12324,-0.459172191,0.947784626,-0.505332313,0.12684,-0.12816,-0.472732191,0.974904626,-0.517692313,0.12816,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.13351,-0.456712191,0.954044626,-0.511082313,0.13741,-0.13884,-0.471402191,0.983424626,-0.524472313,0.13884,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.14378,-0.454252191,0.960304626,-0.516832313,0.14798,-0.14952,-0.470072191,0.991944626,-0.531252313,0.14952,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.15405,-0.451792191,0.966564626,-0.522582313,0.15855,-0.1602,-0.468742191,1.000464626,-0.538032313,0.1602,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.16432,-0.449332191,0.972824626,-0.528332313,0.16912,-0.17088,-0.467412191,1.008984626,-0.544812313,0.17088,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.16432,-0.446872191,0.979084626,-0.528332313,0.17969,-0.17088,-0.466082191,1.017504626,-0.544812313,0.17088,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00883,-0.485822191,0.879034626,-0.442592313,0.01109,-0.0116,-0.490442191,0.887034626,-0.445882313,0.0116,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01766,-0.482952191,0.885404626,-0.448852313,0.02218,-0.0232,-0.492192191,0.901404626,-0.455432313,0.0232,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02649,-0.480082191,0.891774626,-0.455112313,0.03327,-0.0348,-0.493942191,0.915774626,-0.464982313,0.0348,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.03532,-0.477212191,0.898144626,-0.461372313,0.04436,-0.0464,-0.495692191,0.930144626,-0.474532313,0.0464,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.04415,-0.474342191,0.904514626,-0.467632313,0.05545,-0.058,-0.497442191,0.944514626,-0.484082313,0.058,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.05298,-0.471472191,0.910884626,-0.473892313,0.06654,-0.0696,-0.499192191,0.958884626,-0.493632313,0.0696,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.06181,-0.468602191,0.917254626,-0.480152313,0.07763,-0.0812,-0.500942191,0.973254626,-0.503182313,0.0812,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.07064,-0.465732191,0.923624626,-0.486412313,0.08872,-0.0928,-0.502692191,0.987624626,-0.512732313,0.0928,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.07947,-0.462862191,0.929994626,-0.492672313,0.09981,-0.1044,-0.504442191,1.001994626,-0.522282313,0.1044,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0883,-0.459992191,0.936364626,-0.498932313,0.1109,-0.116,-0.506192191,1.016364626,-0.531832313,0.116,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.09713,-0.457122191,0.942734626,-0.505192313,0.12199,-0.1276,-0.507942191,1.030734626,-0.541382313,0.1276,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.10596,-0.454252191,0.949104626,-0.511452313,0.13308,-0.1392,-0.509692191,1.045104626,-0.550932313,0.1392,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.11479,-0.451382191,0.955474626,-0.517712313,0.14417,-0.1508,-0.511442191,1.059474626,-0.560482313,0.1508,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.12362,-0.448512191,0.961844626,-0.523972313,0.15526,-0.1624,-0.513192191,1.073844626,-0.570032313,0.1624,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.13245,-0.445642191,0.968214626,-0.530232313,0.16635,-0.174,-0.514942191,1.088214626,-0.579582313,0.174,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.14128,-0.442772191,0.974584626,-0.536492313,0.17744,-0.1856,-0.516692191,1.102584626,-0.589132313,0.1856,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.14128,-0.439902191,0.974584626,-0.542752313,0.17744,-0.1972,-0.516692191,1.116954626,-0.589132313,0.1972,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00852,-0.486022191,0.880674626,-0.443822313,0.0116,-0.01273,-0.498342191,0.897714626,-0.448652313,0.01273,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01704,-0.483352191,0.888684626,-0.451312313,0.0232,-0.02546,-0.507992191,0.922764626,-0.460972313,0.02546,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02556,-0.480682191,0.896694626,-0.458802313,0.0348,-0.03819,-0.517642191,0.947814626,-0.473292313,0.03819,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.03408,-0.478012191,0.904704626,-0.466292313,0.0464,-0.05092,-0.527292191,0.972864626,-0.485612313,0.05092,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.0426,-0.475342191,0.912714626,-0.473782313,0.058,-0.06365,-0.536942191,0.997914626,-0.497932313,0.06365,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.05112,-0.472672191,0.920724626,-0.481272313,0.0696,-0.07638,-0.546592191,1.022964626,-0.510252313,0.07638,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.05964,-0.470002191,0.928734626,-0.488762313,0.0812,-0.08911,-0.556242191,1.048014626,-0.522572313,0.08911,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.06816,-0.467332191,0.936744626,-0.496252313,0.0928,-0.10184,-0.565892191,1.073064626,-0.534892313,0.10184,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.07668,-0.464662191,0.944754626,-0.503742313,0.1044,-0.11457,-0.575542191,1.098114626,-0.547212313,0.11457,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0852,-0.461992191,0.952764626,-0.511232313,0.116,-0.1273,-0.585192191,1.123164626,-0.559532313,0.1273,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.09372,-0.459322191,0.960774626,-0.518722313,0.1276,-0.14003,-0.594842191,1.148214626,-0.571852313,0.14003,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.10224,-0.456652191,0.968784626,-0.526212313,0.1392,-0.15276,-0.604492191,1.173264626,-0.584172313,0.15276,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.11076,-0.453982191,0.976794626,-0.533702313,0.1508,-0.16549,-0.614142191,1.198314626,-0.596492313,0.16549,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.11928,-0.451312191,0.984804626,-0.541192313,0.1624,-0.17822,-0.623792191,1.223364626,-0.608812313,0.17822,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.1278,-0.448642191,0.992814626,-0.548682313,0.174,-0.19095,-0.633442191,1.248414626,-0.621132313,0.19095,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.13632,-0.445972191,1.000824626,-0.556172313,0.1856,-0.20368,-0.643092191,1.273464626,-0.633452313,0.20368,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.14484,-0.445972191,1.000824626,-0.563662313,0.1972,-0.21641,-0.652742191,1.298514626,-0.633452313,0.21641,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00862,-0.486432191,0.882004626,-0.444752313,0.0116,-0.01314,-0.503582191,0.902024626,-0.447732313,0.01314,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01724,-0.484172191,0.891344626,-0.453172313,0.0232,-0.02628,-0.518472191,0.931384626,-0.459132313,0.02628,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02586,-0.481912191,0.900684626,-0.461592313,0.0348,-0.03942,-0.533362191,0.960744626,-0.470532313,0.03942,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.03448,-0.479652191,0.910024626,-0.470012313,0.0464,-0.05256,-0.548252191,0.990104626,-0.481932313,0.05256,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.0431,-0.477392191,0.919364626,-0.478432313,0.058,-0.0657,-0.563142191,1.019464626,-0.493332313,0.0657,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.05172,-0.475132191,0.928704626,-0.486852313,0.0696,-0.07884,-0.578032191,1.048824626,-0.504732313,0.07884,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.06034,-0.472872191,0.938044626,-0.495272313,0.0812,-0.09198,-0.592922191,1.078184626,-0.516132313,0.09198,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.06896,-0.470612191,0.947384626,-0.503692313,0.0928,-0.10512,-0.607812191,1.107544626,-0.527532313,0.10512,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.07758,-0.468352191,0.956724626,-0.512112313,0.1044,-0.11826,-0.622702191,1.136904626,-0.538932313,0.11826,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0862,-0.466092191,0.966064626,-0.520532313,0.116,-0.1314,-0.637592191,1.166264626,-0.550332313,0.1314,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.09482,-0.463832191,0.975404626,-0.528952313,0.1276,-0.14454,-0.652482191,1.195624626,-0.561732313,0.14454,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.10344,-0.461572191,0.984744626,-0.537372313,0.1392,-0.15768,-0.667372191,1.224984626,-0.573132313,0.15768,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.11206,-0.459312191,0.994084626,-0.545792313,0.1508,-0.17082,-0.682262191,1.254344626,-0.584532313,0.17082,1.570796327,-0.039722925,0,0,0,0,0
